SEASON,TEAM,SPLIT,GP,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,DREB/G,OREB/G,REB/G,A/G,TO/G,STL/G,BLK/G,PF/G,PPG,OFF_EFF,NET_EFF
2020,guelph,Away,12.0,335.0,892.0,37.6,68.0,262.0,26.0,157.0,223.0,70.4,15.1,28.4,43.5,15.3,15.8,12.2,2.5,17.6,74.6,0.884,0.157
2020,guelph,Wins,14.0,440.0,1029.0,42.8,94.0,299.0,31.4,177.0,250.0,70.8,15.1,27.9,43.0,20.2,15.3,12.2,3.2,16.1,82.2,0.995,0.273
2020,guelph,Losses,8.0,182.0,589.0,30.9,38.0,187.0,20.3,93.0,128.0,72.7,13.1,23.1,36.3,13.3,16.8,10.5,1.0,17.8,61.9,0.726,-0.118
2020,guelph,November,10.0,278.0,754.0,36.9,56.0,234.0,23.9,127.0,170.0,74.7,15.7,27.7,43.4,16.0,16.0,10.4,1.3,17.2,73.9,0.878,0.11
2020,guelph,January,7.0,207.0,514.0,40.3,37.0,129.0,28.7,71.0,108.0,65.7,12.4,26.7,39.1,20.7,18.0,13.3,3.6,16.3,74.6,0.86,0.15
2020,guelph,February,5.0,137.0,350.0,39.1,39.0,123.0,31.7,72.0,100.0,72.0,14.4,22.4,36.8,16.8,12.4,11.6,3.0,16.2,77.0,0.987,0.133
2020,lakehead,Total,22.0,528.0,1471.0,35.9,118.0,442.0,26.7,203.0,313.0,64.9,14.2,23.3,37.5,13.8,16.8,9.1,1.4,17.5,62.6,0.817,-0.051
2020,lakehead,Exhibition,4.0,90.0,291.0,30.9,31.0,106.0,29.2,53.0,78.0,67.9,13.0,28.0,41.0,15.3,14.0,9.0,1.0,15.5,66.0,0.79,0.075
2020,lakehead,Home,10.0,253.0,706.0,35.8,60.0,214.0,28.0,118.0,175.0,67.4,17.4,24.3,41.7,14.9,16.4,8.8,1.6,20.1,68.4,0.873,0.051
2020,lakehead,Away,12.0,275.0,765.0,35.9,58.0,228.0,25.4,85.0,138.0,61.6,11.5,22.4,33.9,12.9,17.1,9.3,1.2,15.3,57.8,0.769,-0.14
2020,lakehead,Wins,8.0,228.0,555.0,41.1,46.0,146.0,31.5,101.0,142.0,71.1,17.3,23.9,41.1,15.6,15.3,11.6,1.4,18.4,75.4,0.989,0.295
2020,lakehead,Losses,14.0,300.0,916.0,32.8,72.0,296.0,24.3,102.0,171.0,59.6,12.4,22.9,35.4,12.8,17.6,7.6,1.4,16.9,55.3,0.72,-0.248
2020,lakehead,October,2.0,43.0,142.0,30.3,11.0,46.0,23.9,23.0,35.0,65.7,14.0,28.0,42.0,14.0,14.5,6.0,2.0,23.5,60.0,0.748,-0.105
2020,lakehead,November,10.0,208.0,628.0,33.1,51.0,194.0,26.3,78.0,133.0,58.6,12.3,22.1,34.4,12.6,20.0,8.1,1.4,16.0,54.5,0.706,-0.204
2020,lakehead,January,5.0,149.0,360.0,41.4,28.0,96.0,29.2,63.0,89.0,70.8,18.4,23.2,41.6,17.2,14.2,13.4,1.2,19.2,77.8,1.014,0.268
2020,lakehead,February,5.0,128.0,341.0,37.5,28.0,106.0,26.4,39.0,56.0,69.6,13.8,23.8,37.6,12.8,13.8,8.0,1.2,16.2,64.6,0.875,-0.042
2020,laurentian,Total,22.0,431.0,1321.0,32.6,136.0,571.0,23.8,297.0,429.0,69.2,9.7,28.9,38.6,9.7,19.2,7.1,2.1,16.7,59.0,0.745,-0.171
2020,laurentian,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,laurentian,Home,11.0,233.0,666.0,35.0,73.0,279.0,26.2,157.0,210.0,74.8,9.5,29.1,38.6,12.1,18.7,6.5,1.6,15.8,63.6,0.803,-0.132
2020,laurentian,Away,11.0,198.0,655.0,30.2,63.0,292.0,21.6,140.0,219.0,63.9,9.8,28.7,38.5,7.3,19.6,7.6,2.5,17.6,54.5,0.687,-0.21
2020,laurentian,Wins,3.0,65.0,187.0,34.8,27.0,90.0,30.0,45.0,59.0,76.3,8.7,36.0,44.7,13.7,15.3,7.7,2.7,16.3,67.3,0.854,0.104
2020,laurentian,Losses,19.0,366.0,1134.0,32.3,109.0,481.0,22.7,252.0,370.0,68.1,9.8,27.8,37.6,9.1,19.8,7.0,2.0,16.8,57.7,0.727,-0.214
2020,laurentian,October,2.0,48.0,117.0,41.0,17.0,59.0,28.8,28.0,40.0,70.0,9.0,37.0,46.0,18.5,21.0,7.0,3.0,17.5,70.5,0.876,0.096
2020,laurentian,November,9.0,176.0,554.0,31.8,52.0,227.0,22.9,107.0,156.0,68.6,8.3,28.2,36.6,9.1,15.8,7.8,1.6,16.9,56.8,0.731,-0.161
2020,laurentian,January,6.0,111.0,346.0,32.1,34.0,147.0,23.1,106.0,153.0,69.3,12.0,26.0,38.0,8.2,21.7,7.5,2.3,17.0,60.7,0.758,-0.199
2020,laurentian,February,5.0,96.0,304.0,31.6,33.0,138.0,23.9,56.0,80.0,70.0,9.6,30.4,40.0,9.0,21.6,5.4,2.4,15.8,56.6,0.7,-0.259
2020,laurier,Total,22.0,456.0,1329.0,34.3,114.0,433.0,26.3,258.0,354.0,72.9,8.4,27.2,35.5,14.2,16.5,6.8,5.2,12.9,58.4,0.762,-0.066
2020,laurier,Exhibition,5.0,118.0,326.0,36.2,45.0,108.0,41.7,47.0,70.0,67.1,9.0,26.6,35.6,15.2,14.8,9.6,1.6,14.6,65.6,0.841,-0.008
2020,laurier,Home,12.0,264.0,740.0,35.7,66.0,248.0,26.6,139.0,195.0,71.3,9.1,28.2,37.3,15.5,15.7,6.9,6.4,13.4,61.1,0.8,-0.014
2020,laurier,Away,10.0,192.0,589.0,32.6,48.0,185.0,25.9,119.0,159.0,74.8,7.5,26.0,33.5,12.6,17.5,6.6,3.7,12.3,55.1,0.717,-0.127
2020,laurier,Wins,10.0,216.0,631.0,34.2,56.0,217.0,25.8,131.0,171.0,76.6,9.3,30.1,39.4,15.4,14.8,7.8,6.3,11.8,61.9,0.802,0.139
2020,laurier,Losses,12.0,240.0,698.0,34.4,58.0,216.0,26.9,127.0,183.0,69.4,7.6,24.8,32.3,13.2,17.9,5.9,4.3,13.8,55.4,0.728,-0.24
2020,laurier,October,2.0,40.0,110.0,36.4,8.0,30.0,26.7,24.0,32.0,75.0,9.0,22.5,31.5,12.5,20.0,8.0,1.5,11.5,56.0,0.757,-0.165
2020,laurier,November,10.0,197.0,598.0,32.9,58.0,220.0,26.4,113.0,154.0,73.4,8.5,28.8,37.3,14.0,18.0,6.4,4.3,13.1,56.5,0.734,-0.076
2020,laurier,January,6.0,134.0,365.0,36.7,23.0,105.0,21.9,82.0,111.0,73.9,6.8,26.5,33.3,15.5,14.2,7.2,7.0,13.3,62.2,0.803,0.067
2020,laurier,February,4.0,85.0,256.0,33.2,25.0,78.0,32.1,39.0,57.0,68.4,10.0,26.5,36.5,13.5,14.5,6.5,6.5,12.5,58.5,0.774,-0.2
2020,mcmaster,Total,22.0,577.0,1582.0,36.5,155.0,611.0,25.4,277.0,411.0,67.4,14.0,27.9,41.9,14.9,15.0,11.5,3.0,18.6,72.1,0.877,0.047
2020,mcmaster,Exhibition,2.0,44.0,124.0,35.5,15.0,49.0,30.6,27.0,40.0,67.5,10.5,34.0,44.5,14.5,24.5,11.0,4.0,17.5,65.0,0.756,-0.042
2020,mcmaster,Home,10.0,262.0,709.0,37.0,79.0,275.0,28.7,118.0,169.0,69.8,15.2,27.3,42.5,16.8,15.9,11.8,2.7,17.9,72.1,0.901,0.045
2020,mcmaster,Away,12.0,315.0,873.0,36.1,76.0,336.0,22.6,159.0,242.0,65.7,13.0,28.4,41.4,13.3,14.2,11.2,3.3,19.2,72.1,0.858,0.048
2020,mcmaster,Wins,14.0,384.0,1027.0,37.4,100.0,395.0,25.3,197.0,280.0,70.4,14.9,28.9,43.8,15.0,13.6,12.1,3.6,16.5,76.1,0.926,0.168
2020,mcmaster,Losses,8.0,193.0,555.0,34.8,55.0,216.0,25.5,80.0,131.0,61.1,12.5,26.1,38.6,14.6,17.3,10.3,2.1,22.3,65.1,0.791,-0.161
2020,mcmaster,October,3.0,76.0,216.0,35.2,19.0,89.0,21.3,37.0,62.0,59.7,11.3,27.3,38.7,13.7,15.7,10.7,2.3,16.3,69.3,0.8,0.007
2020,mcmaster,November,7.0,194.0,534.0,36.3,49.0,209.0,23.4,70.0,109.0,64.2,17.1,26.7,43.9,16.3,14.1,14.6,3.7,18.6,72.4,0.893,0.078
2020,mcmaster,January,7.0,183.0,486.0,37.7,58.0,183.0,31.7,89.0,132.0,67.4,13.4,29.7,43.1,16.7,17.1,9.1,2.1,20.1,73.3,0.888,0.027
2020,mcmaster,February,5.0,124.0,346.0,35.8,29.0,130.0,22.3,81.0,108.0,75.0,12.0,27.4,39.4,11.0,12.6,10.8,3.8,17.8,71.6,0.888,0.057
2020,nipissing,Total,22.0,436.0,1423.0,30.6,147.0,605.0,24.3,196.0,314.0,62.4,9.8,26.2,36.0,11.4,18.6,7.7,1.6,14.9,55.2,0.685,-0.247
2020,nipissing,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,nipissing,Home,11.0,214.0,700.0,30.6,64.0,291.0,22.0,87.0,150.0,58.0,10.3,26.5,36.8,13.3,20.0,7.1,1.5,15.3,52.6,0.656,-0.216
2020,nipissing,Away,11.0,222.0,723.0,30.7,83.0,314.0,26.4,109.0,164.0,66.5,9.4,25.9,35.3,9.5,17.3,8.4,1.7,14.5,57.8,0.713,-0.28
2020,nipissing,Wins,4.0,99.0,283.0,35.0,31.0,103.0,30.1,45.0,67.0,67.2,10.3,27.0,37.3,13.5,15.5,10.3,2.0,15.8,68.5,0.812,0.099
2020,nipissing,Losses,18.0,337.0,1140.0,29.6,116.0,502.0,23.1,151.0,247.0,61.1,9.7,26.1,35.8,10.9,19.3,7.2,1.5,14.7,52.3,0.655,-0.325
2020,nipissing,October,2.0,51.0,139.0,36.7,15.0,50.0,30.0,16.0,22.0,72.7,12.0,27.5,39.5,15.5,18.5,6.5,1.5,17.0,66.5,0.816,-0.069
2020,nipissing,November,9.0,168.0,592.0,28.4,57.0,258.0,22.1,72.0,124.0,58.1,10.3,26.6,36.9,9.4,18.0,8.9,1.3,14.0,51.7,0.643,-0.27
2020,nipissing,January,6.0,117.0,369.0,31.7,44.0,181.0,24.3,61.0,102.0,59.8,9.5,23.5,33.0,12.2,19.3,7.7,0.8,16.2,56.5,0.708,-0.218
2020,nipissing,February,5.0,100.0,323.0,31.0,31.0,116.0,26.7,47.0,66.0,71.2,8.4,28.4,36.8,12.2,19.0,6.2,3.0,14.2,55.6,0.68,-0.31
2020,ontariotech,Total,22.0,403.0,1341.0,30.1,74.0,347.0,21.3,256.0,447.0,57.3,11.4,22.9,34.3,8.0,19.0,8.2,2.0,16.7,51.6,0.655,-0.329
2020,ontariotech,Exhibition,3.0,59.0,157.0,37.6,18.0,37.0,48.6,42.0,69.0,60.9,8.7,19.7,28.3,7.3,9.0,5.0,3.0,17.3,59.3,0.925,-0.245
2020,ontariotech,Home,11.0,217.0,694.0,31.3,35.0,164.0,21.3,144.0,235.0,61.3,12.4,23.2,35.5,9.5,16.7,9.5,2.2,17.2,55.7,0.713,-0.202
2020,ontariotech,Away,11.0,186.0,647.0,28.7,39.0,183.0,21.3,112.0,212.0,52.8,10.4,22.6,33.0,6.5,21.4,6.8,1.8,16.3,47.5,0.598,-0.457
2020,ontariotech,Wins,1.0,26.0,66.0,39.4,2.0,12.0,16.7,23.0,30.0,76.7,13.0,27.0,40.0,15.0,21.0,10.0,1.0,19.0,77.0,0.865,0.096
2020,ontariotech,Losses,21.0,377.0,1275.0,29.6,72.0,335.0,21.5,233.0,417.0,55.9,11.3,22.7,34.0,7.7,19.0,8.1,2.0,16.6,50.4,0.644,-0.352
2020,ontariotech,October,2.0,34.0,122.0,27.9,14.0,41.0,34.1,24.0,41.0,58.5,10.0,27.0,37.0,9.5,18.0,5.0,3.0,15.0,53.0,0.669,-0.274
2020,ontariotech,November,8.0,132.0,447.0,29.5,23.0,101.0,22.8,101.0,176.0,57.4,10.1,22.6,32.8,7.6,17.8,8.6,1.5,16.8,48.5,0.651,-0.371
2020,ontariotech,January,7.0,125.0,437.0,28.6,20.0,106.0,18.9,67.0,127.0,52.8,11.7,20.6,32.3,5.9,21.3,8.1,2.1,17.9,48.1,0.594,-0.414
2020,ontariotech,February,5.0,112.0,335.0,33.4,17.0,99.0,17.2,64.0,103.0,62.1,13.4,25.0,38.4,11.0,18.4,8.8,2.2,15.8,61.0,0.741,-0.167
2020,ottawa,Total,22.0,656.0,1587.0,41.3,136.0,463.0,29.4,278.0,379.0,73.4,15.6,29.2,44.8,16.8,14.8,10.1,4.0,17.4,78.5,0.982,0.227
2020,ottawa,Exhibition,6.0,152.0,396.0,38.4,33.0,99.0,33.3,64.0,96.0,66.7,13.5,26.8,40.3,11.3,15.8,7.5,3.8,13.3,66.8,0.876,0.162
2020,ottawa,Home,11.0,335.0,809.0,41.4,65.0,241.0,27.0,135.0,192.0,70.3,16.9,31.2,48.1,16.6,15.5,11.2,3.9,17.3,79.1,0.979,0.281
2020,ottawa,Away,11.0,321.0,778.0,41.3,71.0,222.0,32.0,143.0,187.0,76.5,14.3,27.3,41.5,16.9,14.1,9.0,4.1,17.5,77.8,0.984,0.173
2020,ottawa,Wins,18.0,556.0,1318.0,42.2,114.0,387.0,29.5,225.0,307.0,73.3,16.0,29.2,45.2,17.5,14.2,10.8,3.9,17.2,80.6,1.008,0.29
2020,ottawa,Losses,4.0,100.0,269.0,37.2,22.0,76.0,28.9,53.0,72.0,73.6,13.8,29.5,43.3,13.5,17.3,6.8,4.5,18.3,68.8,0.862,-0.06
2020,ottawa,November,10.0,304.0,744.0,40.9,66.0,217.0,30.4,117.0,148.0,79.1,15.5,30.9,46.4,17.3,15.8,12.3,3.8,18.4,79.1,0.963,0.27
2020,ottawa,December,1.0,24.0,63.0,38.1,4.0,15.0,26.7,14.0,20.0,70.0,15.0,26.0,41.0,15.0,14.0,11.0,8.0,12.0,66.0,0.917,0.276
2020,ottawa,January,7.0,221.0,506.0,43.7,39.0,154.0,25.3,91.0,134.0,67.9,17.0,27.9,44.9,17.9,13.4,8.6,4.4,17.7,81.7,1.044,0.288
2020,ottawa,February,4.0,107.0,274.0,39.1,27.0,77.0,35.1,56.0,77.0,72.7,13.5,28.3,41.8,14.0,14.8,7.0,2.8,15.5,74.3,0.935,0.0
2020,queens,Total,22.0,626.0,1572.0,39.8,203.0,665.0,30.5,282.0,422.0,66.8,14.4,27.6,42.0,15.0,15.2,11.5,1.9,16.4,79.0,0.966,0.14
2020,queens,Exhibition,4.0,105.0,258.0,40.7,25.0,96.0,26.0,53.0,100.0,53.0,12.8,27.8,40.5,12.3,17.3,13.0,3.0,19.5,72.0,0.883,0.192
2020,queens,Home,11.0,335.0,804.0,41.7,105.0,330.0,31.8,127.0,191.0,66.5,15.5,30.2,45.6,18.6,15.7,13.4,2.7,15.7,82.0,0.999,0.265
2020,queens,Away,11.0,291.0,768.0,37.9,98.0,335.0,29.3,155.0,231.0,67.1,13.4,25.1,38.5,11.3,14.7,9.5,1.0,17.0,76.1,0.932,0.011
2020,queens,Wins,15.0,462.0,1080.0,42.8,147.0,445.0,33.0,191.0,291.0,65.6,15.5,28.4,43.9,17.1,14.7,12.0,2.3,16.4,84.3,1.042,0.287
2020,queens,Losses,7.0,164.0,492.0,33.3,56.0,220.0,25.5,91.0,131.0,69.5,12.0,26.0,38.0,10.4,16.4,10.3,0.9,16.3,67.9,0.807,-0.167
2020,queens,October,2.0,57.0,141.0,40.4,19.0,55.0,34.5,33.0,58.0,56.9,17.0,27.5,44.5,15.0,17.0,14.5,0.5,15.5,84.0,0.988,0.234
2020,queens,November,9.0,243.0,629.0,38.6,85.0,270.0,31.5,112.0,167.0,67.1,12.6,25.6,38.1,13.6,16.0,11.4,1.6,16.1,75.9,0.919,0.027
2020,queens,January,6.0,165.0,438.0,37.7,45.0,179.0,25.1,80.0,113.0,70.8,15.5,29.2,44.7,13.8,16.0,11.0,2.2,17.8,75.8,0.915,0.088
2020,queens,February,5.0,161.0,364.0,44.2,54.0,161.0,33.5,57.0,84.0,67.9,15.4,29.6,45.0,18.8,12.2,10.8,2.6,15.4,86.6,1.11,0.38
2020,ryerson,Total,22.0,628.0,1559.0,40.3,192.0,560.0,34.3,229.0,302.0,75.8,14.7,30.7,45.5,16.2,14.8,9.7,4.0,17.2,76.2,0.98,0.244
2020,ryerson,Exhibition,3.0,61.0,183.0,33.3,15.0,78.0,19.2,41.0,46.0,89.1,13.3,23.7,37.0,8.0,16.0,6.3,2.7,16.7,59.3,0.832,0.099
2020,ryerson,Home,12.0,339.0,860.0,39.4,112.0,309.0,36.2,133.0,180.0,73.9,15.4,32.3,47.7,15.8,14.9,9.6,4.5,16.8,76.9,0.978,0.221
2020,ryerson,Away,10.0,289.0,699.0,41.3,80.0,251.0,31.9,96.0,122.0,78.7,13.9,28.9,42.8,16.6,14.7,9.9,3.4,17.7,75.4,0.982,0.272
2020,ryerson,Wins,18.0,534.0,1279.0,41.8,162.0,451.0,35.9,188.0,243.0,77.4,14.7,31.8,46.6,16.3,14.1,9.8,4.2,17.1,78.8,1.021,0.319
2020,ryerson,Losses,4.0,94.0,280.0,33.6,30.0,109.0,27.5,41.0,59.0,69.5,14.8,25.8,40.5,15.5,18.3,9.5,3.0,17.8,64.8,0.801,-0.076
2020,ryerson,October,2.0,48.0,141.0,34.0,17.0,61.0,27.9,22.0,32.0,68.8,17.0,29.0,46.0,18.5,18.0,11.5,3.0,18.0,67.5,0.849,0.065
2020,ryerson,November,8.0,219.0,546.0,40.1,66.0,204.0,32.4,80.0,106.0,75.5,13.8,27.3,41.0,14.3,13.9,10.6,3.4,17.1,73.0,0.973,0.271
2020,ryerson,January,7.0,201.0,514.0,39.1,62.0,180.0,34.4,74.0,99.0,74.7,16.9,31.6,48.4,15.0,15.7,9.3,4.7,17.9,76.9,0.968,0.19
2020,ryerson,February,5.0,160.0,358.0,44.7,47.0,115.0,40.9,53.0,65.0,81.5,12.4,35.8,48.2,20.0,13.8,8.2,4.4,16.2,84.0,1.057,0.351
2020,toronto,Total,22.0,446.0,1285.0,34.7,100.0,405.0,24.7,269.0,400.0,67.3,11.9,24.5,36.5,9.0,19.1,7.2,1.8,15.6,57.3,0.767,-0.166
2020,toronto,Exhibition,5.0,113.0,286.0,39.5,23.0,90.0,25.6,61.0,87.0,70.1,12.4,23.6,36.0,11.6,17.2,7.0,1.2,18.6,62.0,0.877,-0.086
2020,toronto,Home,12.0,231.0,715.0,32.3,60.0,247.0,24.3,159.0,233.0,68.2,13.3,26.7,39.9,8.1,18.8,7.8,1.6,16.7,56.8,0.758,-0.163
2020,toronto,Away,10.0,215.0,570.0,37.7,40.0,158.0,25.3,110.0,167.0,65.9,10.3,22.0,32.3,10.1,19.4,6.6,2.1,14.3,58.0,0.779,-0.169
2020,toronto,Wins,5.0,109.0,314.0,34.7,27.0,90.0,30.0,70.0,114.0,61.4,15.8,27.0,42.8,10.2,17.6,10.0,2.0,17.0,63.0,0.829,0.085
2020,toronto,Losses,17.0,337.0,971.0,34.7,73.0,315.0,23.2,199.0,286.0,69.6,10.8,23.8,34.6,8.6,19.5,6.4,1.8,15.2,55.6,0.749,-0.242
2020,toronto,October,1.0,20.0,64.0,31.3,3.0,23.0,13.0,7.0,11.0,63.6,15.0,23.0,38.0,9.0,12.0,7.0,3.0,12.0,50.0,0.752,0.009
2020,toronto,November,9.0,175.0,518.0,33.8,40.0,150.0,26.7,121.0,173.0,69.9,11.0,24.7,35.7,8.7,20.6,7.0,2.1,15.7,56.8,0.74,-0.206
2020,toronto,January,7.0,138.0,406.0,34.0,31.0,132.0,23.5,91.0,137.0,66.4,10.3,26.0,36.3,7.6,20.7,7.6,1.6,16.1,56.9,0.727,-0.212
2020,toronto,February,5.0,113.0,297.0,38.0,26.0,100.0,26.0,50.0,79.0,63.3,15.2,22.6,37.8,11.6,15.6,7.2,1.4,15.4,60.4,0.892,-0.046
2020,waterloo,Total,22.0,451.0,1455.0,31.0,121.0,455.0,26.6,253.0,410.0,61.7,11.6,25.5,37.2,10.4,20.7,7.5,2.5,17.5,58.0,0.686,-0.196
2020,waterloo,Exhibition,5.0,98.0,327.0,30.0,33.0,103.0,32.0,66.0,95.0,69.5,13.4,23.8,37.2,8.6,19.8,9.8,2.6,17.8,59.0,0.726,-0.127
2020,waterloo,Home,12.0,242.0,796.0,30.4,73.0,250.0,29.2,147.0,226.0,65.0,11.9,28.2,40.1,10.0,19.8,7.8,3.0,17.9,58.7,0.701,-0.124
2020,waterloo,Away,10.0,209.0,659.0,31.7,48.0,205.0,23.4,106.0,184.0,57.6,11.3,22.4,33.7,10.8,21.7,7.3,2.0,17.0,57.2,0.669,-0.28
2020,waterloo,Wins,3.0,69.0,191.0,36.1,18.0,63.0,28.6,43.0,75.0,57.3,7.7,29.3,37.0,11.7,19.0,7.0,5.0,17.7,66.3,0.758,0.057
2020,waterloo,Losses,19.0,382.0,1264.0,30.2,103.0,392.0,26.3,210.0,335.0,62.7,12.3,24.9,37.2,10.2,20.9,7.6,2.2,17.5,56.7,0.675,-0.235
2020,waterloo,October,1.0,15.0,70.0,21.4,5.0,28.0,17.9,16.0,25.0,64.0,16.0,23.0,39.0,8.0,22.0,8.0,1.0,18.0,51.0,0.576,-0.315
2020,waterloo,November,10.0,203.0,648.0,31.3,51.0,204.0,25.0,116.0,189.0,61.4,10.8,25.4,36.2,10.4,20.5,8.4,2.8,18.7,57.3,0.683,-0.174
2020,waterloo,January,6.0,120.0,381.0,31.5,31.0,107.0,29.0,69.0,112.0,61.6,11.7,24.8,36.5,9.2,24.3,6.5,2.7,15.0,56.7,0.663,-0.249
2020,waterloo,February,5.0,113.0,356.0,31.7,34.0,116.0,29.3,52.0,84.0,61.9,12.4,27.2,39.6,12.2,16.4,7.0,2.2,18.0,62.4,0.746,-0.149
2020,western,Total,22.0,611.0,1557.0,39.2,108.0,416.0,26.0,281.0,411.0,68.4,14.0,30.1,44.1,14.7,15.3,8.5,3.4,14.0,73.2,0.9,0.12
2020,western,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,western,Home,10.0,281.0,715.0,39.3,45.0,178.0,25.3,153.0,204.0,75.0,13.5,32.5,46.0,14.7,14.4,7.9,2.8,14.6,76.0,0.92,0.161
2020,western,Away,12.0,330.0,842.0,39.2,63.0,238.0,26.5,128.0,207.0,61.8,14.5,28.1,42.6,14.8,16.1,9.1,3.8,13.4,70.9,0.882,0.084
2020,western,Wins,19.0,528.0,1355.0,39.0,91.0,366.0,24.9,244.0,349.0,69.9,14.4,30.5,44.9,15.1,15.3,9.1,3.5,13.9,73.2,0.899,0.17
2020,western,Losses,3.0,83.0,202.0,41.1,17.0,50.0,34.0,37.0,62.0,59.7,11.7,27.3,39.0,12.7,15.3,5.0,2.3,14.3,73.3,0.902,-0.201
2020,western,October,2.0,49.0,135.0,36.3,7.0,29.0,24.1,37.0,61.0,60.7,17.0,28.5,45.5,10.0,17.5,8.0,2.0,17.5,71.0,0.853,-0.005
2020,western,November,10.0,284.0,731.0,38.9,49.0,200.0,24.5,124.0,173.0,71.7,14.8,29.4,44.2,17.2,15.3,9.4,3.9,13.7,74.1,0.901,0.21
2020,western,January,6.0,167.0,416.0,40.1,31.0,117.0,26.5,59.0,97.0,60.8,13.2,33.0,46.2,13.3,16.7,8.2,3.3,14.2,70.7,0.873,0.075
2020,western,February,4.0,111.0,275.0,40.4,21.0,70.0,30.0,61.0,80.0,76.3,12.0,28.3,40.3,13.0,12.3,7.3,2.8,12.5,76.0,0.962,0.026
2020,windsor,Total,22.0,567.0,1513.0,37.5,152.0,539.0,28.2,282.0,433.0,65.1,15.8,30.2,46.0,12.7,14.9,8.1,3.2,18.1,71.3,0.917,0.187
2020,windsor,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,windsor,Home,10.0,286.0,699.0,40.9,85.0,264.0,32.2,116.0,179.0,64.8,13.8,30.0,43.8,15.2,14.5,8.7,3.5,17.5,77.3,0.972,0.254
2020,windsor,Away,12.0,281.0,814.0,34.5,67.0,275.0,24.4,166.0,254.0,65.4,17.5,30.3,47.8,10.6,15.3,7.7,3.0,18.6,66.3,0.87,0.129
2020,windsor,Wins,17.0,467.0,1199.0,38.9,128.0,421.0,30.4,229.0,357.0,64.1,16.1,30.4,46.5,14.3,13.9,9.1,3.4,17.9,75.9,0.963,0.277
2020,windsor,Losses,5.0,100.0,314.0,31.8,24.0,118.0,20.3,53.0,76.0,69.7,14.8,29.6,44.4,7.2,18.2,5.0,2.8,18.8,55.4,0.751,-0.136
2020,windsor,October,2.0,69.0,151.0,45.7,18.0,63.0,28.6,17.0,26.0,65.4,16.5,26.0,42.5,17.5,11.5,13.0,5.0,21.0,86.5,1.123,0.331
2020,windsor,November,9.0,233.0,639.0,36.5,69.0,227.0,30.4,116.0,187.0,62.0,18.2,30.0,48.2,12.9,15.2,8.0,3.6,16.0,72.3,0.923,0.221
2020,windsor,January,6.0,141.0,395.0,35.7,35.0,149.0,23.5,85.0,125.0,68.0,13.2,30.2,43.3,12.0,17.3,7.0,2.7,19.7,67.0,0.833,0.085
2020,windsor,February,5.0,124.0,328.0,37.8,30.0,100.0,30.0,64.0,95.0,67.4,14.4,32.2,46.6,11.2,12.8,7.8,2.6,18.8,68.4,0.931,0.198
2020,york,Total,22.0,541.0,1438.0,37.6,119.0,470.0,25.3,275.0,382.0,72.0,14.5,27.7,42.2,13.8,20.6,9.8,2.8,17.4,67.1,0.836,0.035
2020,york,Exhibition,1.0,26.0,66.0,39.4,7.0,19.0,36.8,21.0,29.0,72.4,16.0,20.0,36.0,5.0,7.0,7.0,1.0,21.0,80.0,1.119,0.082
2020,york,Home,11.0,303.0,733.0,41.3,71.0,246.0,28.9,141.0,186.0,75.8,14.1,28.8,42.9,18.1,19.4,10.8,3.5,17.9,74.4,0.925,0.176
2020,york,Away,11.0,238.0,705.0,33.8,48.0,224.0,21.4,134.0,196.0,68.4,14.8,26.6,41.5,9.5,21.9,8.7,2.1,16.9,59.8,0.747,-0.105
2020,york,Wins,11.0,310.0,707.0,43.8,72.0,239.0,30.1,143.0,195.0,73.3,13.5,28.7,42.2,17.7,20.5,11.3,3.4,18.1,75.9,0.946,0.226
2020,york,Losses,11.0,231.0,731.0,31.6,47.0,231.0,20.3,132.0,187.0,70.6,15.5,26.7,42.2,9.9,20.7,8.3,2.3,16.7,58.3,0.726,-0.155
2020,york,October,2.0,45.0,130.0,34.6,17.0,48.0,35.4,23.0,37.0,62.2,13.0,31.5,44.5,15.5,21.5,11.5,2.0,20.0,65.0,0.785,0.003
2020,york,November,10.0,237.0,616.0,38.5,45.0,208.0,21.6,118.0,159.0,74.2,12.2,25.4,37.6,12.5,22.0,9.9,2.9,15.7,63.7,0.803,0.022
2020,york,January,5.0,132.0,347.0,38.0,33.0,120.0,27.5,74.0,105.0,70.5,18.0,29.8,47.8,17.0,19.6,9.6,4.4,16.8,74.2,0.91,0.058
2020,york,February,5.0,127.0,345.0,36.8,24.0,94.0,25.5,60.0,81.0,74.1,16.0,28.8,44.8,12.6,18.6,9.0,1.4,20.4,67.6,0.848,0.05
